File,Transcription,Category,mp3 file,,,,,,,,,,,,,,
2305,Mallaig,Destination,2305.mp3,,,,,,,,,,,,,,
2306,Stoke-on-Trent,Destination,2306.mp3,,,,,,,,,,,,,,
2307,Maxwell Park,Destination,2307.mp3,,,,,,,,,,,,,,
2308,Milliken Park,Destination,2308.mp3,,,,,,,,,,,,,,
2309,Milngavie,Destination,2309.mp3,,,,,,,,,,,,,,
2310,Morar,Destination,2310.mp3,,,,,,,,,,,,,,
2311,Stockport,Destination,2311.mp3,,,,,,,,,,,,,,
2312,Mosspark,Destination,2312.mp3,,,,,,,,,,,,,,
2313,Mount Florida,Destination,2313.mp3,,,,,,,,,,,,,,
2314,Mount Vernon,Destination,2314.mp3,,,,,,,,,,,,,,
2315,Muir of Ord,Destination,2315.mp3,,,,,,,,,,,,,,
2316,Muirend,Destination,2316.mp3,,,,,,,,,,,,,,
2317,Neilston,Destination,2317.mp3,,,,,,,,,,,,,,
2318,Oban,Destination,2318.mp3,,,,,,,,,,,,,,
2319,Paisley Canal,Destination,2319.mp3,,,,,,,,,,,,,,
2320,Paisley Gilmour Street,Destination,2320.mp3,,,,,,,,,,,,,,
2321,Paisley St James,Destination,2321.mp3,,,,,,,,,,,,,,
2322,Partick,Destination,2322.mp3,,,,,,,,,,,,,,
2323,Plockton,Destination,2323.mp3,,,,,,,,,,,,,,
2324,Pollokshaws East,Destination,2324.mp3,,,,,,,,,,,,,,
2325,Pollokshields East,Destination,2325.mp3,,,,,,,,,,,,,,
2326,Pollokshields West,Destination,2326.mp3,,,,,,,,,,,,,,
2327,Port Glasgow,Destination,2327.mp3,,,,,,,,,,,,,,
2328,Possilpark & Parkhouse,Destination,2328.mp3,,,,,,,,,,,,,,
2329,Portlethen,Destination,2329.mp3,,,,,,,,,,,,,,
2330,Stonehaven,Destination,2330.mp3,,,,,,,,,,,,,,
2331,Prestwick International Airport,Destination,2331.mp3,,,,,,,,,,,,,,
2332,Prestwick Town,Destination,2332.mp3,,,,,,,,,,,,,,
2333,Queens Park,Destination,2333.mp3,,,,,,,,,,,,,,
2334,Rannoch,Destination,2334.mp3,,,,,,,,,,,,,,
2335,Sunderland,Destination,2335.mp3,,,,,,,,,,,,,,
2336,Renton,Destination,2336.mp3,,,,,,,,,,,,,,
2337,Rothesay,Destination,2337.mp3,,,,,,,,,,,,,,
2338,Roy Bridge,Destination,2338.mp3,,,,,,,,,,,,,,
2339,Rutherglen,Destination,2339.mp3,,,,,,,,,,,,,,
2340,Saltcoats,Destination,2340.mp3,,,,,,,,,,,,,,
2341,Scotscalder,Destination,2341.mp3,,,,,,,,,,,,,,
2342,Scotstounhill,Destination,2342.mp3,,,,,,,,,,,,,,
2343,Shawlands,Destination,2343.mp3,,,,,,,,,,,,,,
2344,Shettleston,Destination,2344.mp3,,,,,,,,,,,,,,
2345,Shieldmuir,Destination,2345.mp3,,,,,,,,,,,,,,
2346,Singer,Destination,2346.mp3,,,,,,,,,,,,,,
2347,Spean Bridge,Destination,2347.mp3,,,,,,,,,,,,,,
2348,Springburn,Destination,2348.mp3,,,,,,,,,,,,,,
2349,Tamworth,Destination,2349.mp3,,,,,,,,,,,,,,
2350,Stepps,Destination,2350.mp3,,,,,,,,,,,,,,
2351,Stevenston,Destination,2351.mp3,,,,,,,,,,,,,,
2352,Taunton,Destination,2352.mp3,,,,,,,,,,,,,,
2353,Summerston,Destination,2353.mp3,,,,,,,,,,,,,,
2354,Thornliebank,Destination,2354.mp3,,,,,,,,,,,,,,
2355,Teignmouth,Destination,2355.mp3,,,,,,,,,,,,,,
2356,Tyndrum Lower,Destination,2356.mp3,,,,,,,,,,,,,,
2357,Wemyss Bay,Destination,2357.mp3,,,,,,,,,,,,,,
2358,West Kilbride,Destination,2358.mp3,,,,,,,,,,,,,,
2359,Whinhill,Destination,2359.mp3,,,,,,,,,,,,,,
2360,Whitecraigs,Destination,2360.mp3,,,,,,,,,,,,,,
2361,Yoker,Destination,2361.mp3,,,,,,,,,,,,,,
2363,Alexandra Parade,Destination,2363.mp3,,,,,,,,,,,,,,
2364,Barnhill,Destination,2364.mp3,,,,,,,,,,,,,,
2365,Tiverton Parkway,Destination,2365.mp3,,,,,,,,,,,,,,
2366,Bishopton,Destination,2366.mp3,,,,,,,,,,,,,,
2367,Branchton,Destination,2367.mp3,,,,,,,,,,,,,,
2368,Breich,Destination,2368.mp3,,,,,,,,,,,,,,
2369,Burnside,Destination,2369.mp3,,,,,,,,,,,,,,
2370,Cardonald,Destination,2370.mp3,,,,,,,,,,,,,,
2371,Cardross,Destination,2371.mp3,,,,,,,,,,,,,,
2372,Carluke,Destination,2372.mp3,,,,,,,,,,,,,,
2373,Carntyne,Destination,2373.mp3,,,,,,,,,,,,,,
2374,Cartsdyke,Destination,2374.mp3,,,,,,,,,,,,,,
2375,Kilwinning,Destination,2375.mp3,,,,,,,,,,,,,,
2376,Cathcart,Destination,2376.mp3,,,,,,,,,,,,,,
2377,Chapel-en-le-Frith,Destination,2377.mp3,,,,,,,,,,,,,,
2378,Charing Cross,Destination,2378.mp3,,,,,,,,,,,,,,
2379,Totnes,Destination,2379.mp3,,,,,,,,,,,,,,
2380,Clarkston,Destination,2380.mp3,,,,,,,,,,,,,,
2381,Clydebank,Destination,2381.mp3,,,,,,,,,,,,,,
2382,Coatdyke,Destination,2382.mp3,,,,,,,,,,,,,,
2383,Connel Ferry,Destination,2383.mp3,,,,,,,,,,,,,,
2384,Corkerhill,Destination,2384.mp3,,,,,,,,,,,,,,
2385,Craigendoran,Destination,2385.mp3,,,,,,,,,,,,,,
2386,Croftfoot,Destination,2386.mp3,,,,,,,,,,,,,,
2387,Crookston,Destination,2387.mp3,,,,,,,,,,,,,,
2388,Troon,Destination,2388.mp3,,,,,,,,,,,,,,
2389,Culrain,Destination,2389.mp3,,,,,,,,,,,,,,
2390,Cumbernauld,Destination,2390.mp3,,,,,,,,,,,,,,
2391,Dalreoch,Destination,2391.mp3,,,,,,,,,,,,,,
2392,Dalry,Destination,2392.mp3,,,,,,,,,,,,,,
2393,Truro,Destination,2393.mp3,,,,,,,,,,,,,,
2394,Dingwall,Destination,2394.mp3,,,,,,,,,,,,,,
2395,Drumchapel,Destination,2395.mp3,,,,,,,,,,,,,,
2396,Duke Street,Destination,2396.mp3,,,,,,,,,,,,,,
2397,Dumbarton Central,Destination,2397.mp3,,,,,,,,,,,,,,
2398,Dunrobin Castle,Destination,2398.mp3,,,,,,,,,,,,,,
2399,East Kilbride,Destination,2399.mp3,,,,,,,,,,,,,,
2400,Fort William,Destination,2400.mp3,,,,,,,,,,,,,,
2401,Georgemas,Destination,2401.mp3,,,,,,,,,,,,,,
2402,Golspie,Destination,2402.mp3,,,,,,,,,,,,,,
2403,Hamilton Central,Destination,2403.mp3,,,,,,,,,,,,,,
2404,High Street,Destination,2404.mp3,,,,,,,,,,,,,,
2405,Hillington East,Destination,2405.mp3,,,,,,,,,,,,,,
2406,Hillington West,Destination,2406.mp3,,,,,,,,,,,,,,
2407,Wakefield Westgate,Destination,2407.mp3,,,,,,,,,,,,,,
2408,Hyndland,Destination,2408.mp3,,,,,,,,,,,,,,
2409,Maryhill,Destination,2409.mp3,,,,,,,,,,,,,,
2410,Neilston,Destination,2410.mp3,,,,,,,,,,,,,,
2411,Patterton,Destination,2411.mp3,,,,,,,,,,,,,,
2412,Weston-super-Mare,Destination,2412.mp3,,,,,,,,,,,,,,
2413,Rogart,Destination,2413.mp3,,,,,,,,,,,,,,
2414,Stratford,Destination,2414.mp3,,,,,,,,,,,,,,
2415,Strathcarron,Destination,2415.mp3,,,,,,,,,,,,,,
2416,Tain,Destination,2416.mp3,,,,,,,,,,,,,,
2417,Taynuilt,Destination,2417.mp3,,,,,,,,,,,,,,
2418,Thorntonhall,Destination,2418.mp3,,,,,,,,,,,,,,
2419,Thurso,Destination,2419.mp3,,,,,,,,,,,,,,
2420,Tulloch,Destination,2420.mp3,,,,,,,,,,,,,,
2421,Widnes,Destination,2421.mp3,,,,,,,,,,,,,,
2422,Upper Tyndrum,Destination,2422.mp3,,,,,,,,,,,,,,
2423,Wigan Wallgate,Destination,2423.mp3,,,,,,,,,,,,,,
2424,Westerton,Destination,2424.mp3,,,,,,,,,,,,,,
2425,Winchester,Destination,2425.mp3,,,,,,,,,,,,,,
2426,Whifflet,Destination,2426.mp3,,,,,,,,,,,,,,
2427,Williamwood,Destination,2427.mp3,,,,,,,,,,,,,,
2428,Wishaw ,Destination,2428.mp3,,,,,,,,,,,,,,
2429,Windermere ,Destination,2429.mp3,,,,,,,,,,,,,,
2430,Woodhall,Destination,2430.mp3,,,,,,,,,,,,,,
2431,Wick,Destination,2431.mp3,,,,,,,,,,,,,,
2432,Wolverhampton ,Destination,2432.mp3,,,,,,,,,,,,,,
2433,Carfin,Destination,2433.mp3,,,,,,,,,,,,,,
2434,Dalgety Bay,Destination,2434.mp3,,,,,,,,,,,,,,
2435,Dalwhinnie,Destination,2435.mp3,,,,,,,,,,,,,,
2436,Dumbarton East,Destination,2436.mp3,,,,,,,,,,,,,,
2437,Kilpatrick,Destination,2437.mp3,,,,,,,,,,,,,,
2438,Kirknewton,Destination,2438.mp3,,,,,,,,,,,,,,
2439,Musselburgh ,Destination,2439.mp3,,,,,,,,,,,,,,
2440,York,Destination,2440.mp3,,,,,,,,,,,,,,
434,Edinburgh International Airport,Destination,,,,,,,,,,,,,,,
1792,Chester,Destination,,,,,,,,,,,,,,,
161,"Attention please, here is a special announcement, penalty fares are in operation in this area, all passengers must be in possession of a valid ticket or authority to travel before travelling on services from this station. If you are asked to produce a ticket, and are unable to do so, you will be liable to pay a penalty fare, or the full standard single fare, whichever is the greater",Fare information,0161.mp3,,,,,,,,,,,,,,
571,You'll be liable to pay a penalty fare,Fare information,0571.mp3,,,,,,,,,,,,,,
1609,Penalty fares are in operation in this area,Fare information,1609.mp3,,,,,,,,,,,,,,
1629,All passengers must be in possession of a valid ticket,Fare information,1629.mp3,,,,,,,,,,,,,,
1634,Or authority to travel,Fare information,1634.mp3,,,,,,,,,,,,,,
1639,Before travelling on services from this station,Fare information,1639.mp3,,,,,,,,,,,,,,
1640,If you are asked to produce a ticket and are unable to do so,Fare information,1640.mp3,,,,,,,,,,,,,,
478,The Bluebell Railway,Heritage Railway,0478.mp3,,,,,,,,,,,,,,
479,The Bluebell Railway,Heritage Railway,0479.mp3,,,,,,,,,,,,,,
480,The Watercress Line,Heritage Railway,0480.mp3,,,,,,,,,,,,,,
481,The Watercress Line,Heritage Railway,0481.mp3,,,,,,,,,,,,,,
482,The Spa Valley Railway,Heritage Railway,0482.mp3,,,,,,,,,,,,,,
483,The Spa Valley Railway,Heritage Railway,0483.mp3,,,,,,,,,,,,,,
10,[white noise],Non-vocal,0010.mp3,,,,,,,,,,,,,,
1643,[long beep],Non-vocal,1643.mp3,,,,,,,,,,,,,,
1646,[4 rising chimes],Non-vocal,1646.mp3,,,,,,,,,,,,,,
1163,one,Number,1163.mp3,,,,,,,,,,,,,,
1164,two,Number,1164.mp3,,,,,,,,,,,,,,
1165,three,Number,1165.mp3,,,,,,,,,,,,,,
1166,four,Number,1166.mp3,,,,,,,,,,,,,,
1167,five,Number,1167.mp3,,,,,,,,,,,,,,
1168,six,Number,1168.mp3,,,,,,,,,,,,,,
1169,seven,Number,1169.mp3,,,,,,,,,,,,,,
1171,eight,Number,1171.mp3,,,,,,,,,,,,,,
1172,nine,Number,1172.mp3,,,,,,,,,,,,,,
1173,ten,Number,1173.mp3,,,,,,,,,,,,,,
1273,one,Number,1273.mp3,,,,,,,,,,,,,,
1275,two,Number,1275.mp3,,,,,,,,,,,,,,
1276,three,Number,1276.mp3,,,,,,,,,,,,,,
1277,four,Number,1277.mp3,,,,,,,,,,,,,,
1278,five,Number,1278.mp3,,,,,,,,,,,,,,
1279,six,Number,1279.mp3,,,,,,,,,,,,,,
1280,seven,Number,1280.mp3,,,,,,,,,,,,,,
1281,eight,Number,1281.mp3,,,,,,,,,,,,,,
1282,nine,Number,1282.mp3,,,,,,,,,,,,,,
1284,ten,Number,1284.mp3,,,,,,,,,,,,,,
1285,eleven,Number,1285.mp3,,,,,,,,,,,,,,
1286,twelve,Number,1286.mp3,,,,,,,,,,,,,,
1287,thirteen,Number,1287.mp3,,,,,,,,,,,,,,
1289,fourteen,Number,1289.mp3,,,,,,,,,,,,,,
1290,fifteen,Number,1290.mp3,,,,,,,,,,,,,,
1291,sixteen,Number,1291.mp3,,,,,,,,,,,,,,
1292,seventeen,Number,1292.mp3,,,,,,,,,,,,,,
1294,eighteen,Number,1294.mp3,,,,,,,,,,,,,,
1297,nineteen,Number,1297.mp3,,,,,,,,,,,,,,
1299,twenty,Number,1299.mp3,,,,,,,,,,,,,,
1313,ten,Number,1313.mp3,,,,,,,,,,,,,,
1314,eleven,Number,1314.mp3,,,,,,,,,,,,,,
1315,twelve,Number,1315.mp3,,,,,,,,,,,,,,
1316,thirteen,Number,1316.mp3,,,,,,,,,,,,,,
1317,fourteen,Number,1317.mp3,,,,,,,,,,,,,,
1318,fifteen,Number,1318.mp3,,,,,,,,,,,,,,
1319,sixteen,Number,1319.mp3,,,,,,,,,,,,,,
1320,seventeen,Number,1320.mp3,,,,,,,,,,,,,,
1321,eighteen,Number,1321.mp3,,,,,,,,,,,,,,
1322,nineteen,Number,1322.mp3,,,,,,,,,,,,,,
1323,twenty,Number,1323.mp3,,,,,,,,,,,,,,
1324,twenty-one,Number,1324.mp3,,,,,,,,,,,,,,
1325,twenty-two,Number,1325.mp3,,,,,,,,,,,,,,
1326,twenty-three,Number,1326.mp3,,,,,,,,,,,,,,
1327,twenty-four,Number,1327.mp3,,,,,,,,,,,,,,
1328,twenty-five,Number,1328.mp3,,,,,,,,,,,,,,
1329,twenty-six,Number,1329.mp3,,,,,,,,,,,,,,
1330,twenty-seven,Number,1330.mp3,,,,,,,,,,,,,,
1331,twenty-eight,Number,1331.mp3,,,,,,,,,,,,,,
1332,twenty-nine,Number,1332.mp3,,,,,,,,,,,,,,
1333,thirty,Number,1333.mp3,,,,,,,,,,,,,,
1334,thirty-one,Number,1334.mp3,,,,,,,,,,,,,,
1335,thirty-two,Number,1335.mp3,,,,,,,,,,,,,,
1336,thirty-three,Number,1336.mp3,,,,,,,,,,,,,,
1337,thirty-four,Number,1337.mp3,,,,,,,,,,,,,,
1338,thirty-five,Number,1338.mp3,,,,,,,,,,,,,,
1340,thirty-six,Number,1340.mp3,,,,,,,,,,,,,,
1341,thirty-seven,Number,1341.mp3,,,,,,,,,,,,,,
1342,thirty-eight,Number,1342.mp3,,,,,,,,,,,,,,
1343,thirty-nine,Number,1343.mp3,,,,,,,,,,,,,,
1344,forty,Number,1344.mp3,,,,,,,,,,,,,,
1345,forty-one,Number,1345.mp3,,,,,,,,,,,,,,
1346,forty-two,Number,1346.mp3,,,,,,,,,,,,,,
1347,forty-three,Number,1347.mp3,,,,,,,,,,,,,,
1348,forty-four,Number,1348.mp3,,,,,,,,,,,,,,
1349,forty-five,Number,1349.mp3,,,,,,,,,,,,,,
1350,forty-six,Number,1350.mp3,,,,,,,,,,,,,,
1351,forty-seven,Number,1351.mp3,,,,,,,,,,,,,,
1352,forty-eight,Number,1352.mp3,,,,,,,,,,,,,,
1353,forty-nine,Number,1353.mp3,,,,,,,,,,,,,,
1354,fifty,Number,1354.mp3,,,,,,,,,,,,,,
1355,fifty-one,Number,1355.mp3,,,,,,,,,,,,,,
1356,fifty-two,Number,1356.mp3,,,,,,,,,,,,,,
1357,fifty-three,Number,1357.mp3,,,,,,,,,,,,,,
1358,fifty-four,Number,1358.mp3,,,,,,,,,,,,,,
1359,fifty-five,Number,1359.mp3,,,,,,,,,,,,,,
1360,fifty-six,Number,1360.mp3,,,,,,,,,,,,,,
1361,fifty-seven,Number,1361.mp3,,,,,,,,,,,,,,
1362,fifty-eight,Number,1362.mp3,,,,,,,,,,,,,,
1363,fifty-nine,Number,1363.mp3,,,,,,,,,,,,,,
1377,one,Number,1377.mp3,,,,,,,,,,,,,,
1378,two,Number,1378.mp3,,,,,,,,,,,,,,
1380,three,Number,1380.mp3,,,,,,,,,,,,,,
1381,four,Number,1381.mp3,,,,,,,,,,,,,,
1382,five,Number,1382.mp3,,,,,,,,,,,,,,
1385,six,Number,1385.mp3,,,,,,,,,,,,,,
1387,seven,Number,1387.mp3,,,,,,,,,,,,,,
1388,eight,Number,1388.mp3,,,,,,,,,,,,,,
1390,nine,Number,1390.mp3,,,,,,,,,,,,,,
1395,ten,Number,1395.mp3,,,,,,,,,,,,,,
1396,eleven,Number,1396.mp3,,,,,,,,,,,,,,
1397,twelve,Number,1397.mp3,,,,,,,,,,,,,,
1398,thirteen,Number,1398.mp3,,,,,,,,,,,,,,
1399,fourteen,Number,1399.mp3,,,,,,,,,,,,,,
1400,fifteen,Number,1400.mp3,,,,,,,,,,,,,,
1401,sixteen,Number,1401.mp3,,,,,,,,,,,,,,
1402,seventeen,Number,1402.mp3,,,,,,,,,,,,,,
1403,eighteen,Number,1403.mp3,,,,,,,,,,,,,,
1404,nineteen,Number,1404.mp3,,,,,,,,,,,,,,
1406,two,Number,1406.mp3,,,,,,,,,,,,,,
1407,twenty,Number,1407.mp3,,,,,,,,,,,,,,
1491,four,Number,1491.mp3,,,,,,,,,,,,,,
1957,"1, 2, 3",Number combo,1957.mp3,,,,,,,,,,,,,,
1960,"4, 5, 6",Number combo,1960.mp3,,,,,,,,,,,,,,
1972,"7, 8",Number combo,1972.mp3,,,,,,,,,,,,,,
1980,"9, 10",Number combo,1980.mp3,,,,,,,,,,,,,,
46,The public address at this station is currently under test,Operational,0046.mp3,,,,,,,,,,,,,,
47,Please ignore the following announcements,Operational,0047.mp3,,,,,,,,,,,,,,
49,The display information system at this station,Operational,0049.mp3,,,,,,,,,,,,,,
50,is currently under test,Operational,0050.mp3,,,,,,,,,,,,,,
51,Please ignore any information currently displayed,Operational,0051.mp3,,,,,,,,,,,,,,
156,The public address system at this station,Operational,0156.mp3,,,,,,,,,,,,,,
157,Is at present being tested by our engineers,Operational,0157.mp3,,,,,,,,,,,,,,
158,Please disregard any public address announcements,Operational,0158.mp3,,,,,,,,,,,,,,
159,While this testing is carried out,Operational,0159.mp3,,,,,,,,,,,,,,
1954,"Testing, testing",Operational,1954.mp3,,,,,,,,,,,,,,
2,A trolley service,Passenger information,0002.mp3,,,,,,,,,,,,,,
28,This train will call additionally at ,Passenger information,0028.mp3,,,,,,,,,,,,,,
53,Midland Main Line,Passenger information,0053.mp3,,,,,,,,,,,,,,
62,will now depart from,Passenger information,0062.mp3,,,,,,,,,,,,,,
63,This train is formed of 11 coaches,Passenger information,0063.mp3,,,,,,,,,,,,,,
64,This train is formed of 12 coaches,Passenger information,0064.mp3,,,,,,,,,,,,,,
65,This train is formed of 1 coach only,Passenger information,0065.mp3,,,,,,,,,,,,,,
66,This train is formed of 1 coach,Passenger information,0066.mp3,,,,,,,,,,,,,,
84,of drinks and light refreshments,Passenger information,0084.mp3,,,,,,,,,,,,,,
94,The next service is to,Passenger information,0094.mp3,,,,,,,,,,,,,,
124,Should join the rear 9 coaches,Passenger information,0124.mp3,,,,,,,,,,,,,,
125,Should join the rear 10 coaches,Passenger information,0125.mp3,,,,,,,,,,,,,,
126,Should join the rear 11 coaches,Passenger information,0126.mp3,,,,,,,,,,,,,,
127,Should join the rear 12 coaches,Passenger information,0127.mp3,,,,,,,,,,,,,,
351,is available on this train,Passenger information,0351.mp3,,,,,,,,,,,,,,
494,Please join the front coach only,Passenger information,0494.mp3,,,,,,,,,,,,,,
495,Please join the front coach only of this train,Passenger information,0495.mp3,,,,,,,,,,,,,,
496,Please join the front two coaches of this train,Passenger information,0496.mp3,,,,,,,,,,,,,,
497,Please join the front three coaches of this train,Passenger information,0497.mp3,,,,,,,,,,,,,,
498,Please join the front four coaches of this train,Passenger information,0498.mp3,,,,,,,,,,,,,,
499,Please join the front five coaches of this train,Passenger information,0499.mp3,,,,,,,,,,,,,,
500,Please join the front six coaches of this train,Passenger information,0500.mp3,,,,,,,,,,,,,,
501,Please join the front seven coaches of this train,Passenger information,0501.mp3,,,,,,,,,,,,,,
502,Please join the front eight coaches of this train,Passenger information,0502.mp3,,,,,,,,,,,,,,
503,Please join the front nine coaches of this train,Passenger information,0503.mp3,,,,,,,,,,,,,,
504,Please join the front ten coaches of this train,Passenger information,0504.mp3,,,,,,,,,,,,,,
505,Please join the front eleven coaches of this train,Passenger information,0505.mp3,,,,,,,,,,,,,,
506,Please join the front twelve coaches of this train,Passenger information,0506.mp3,,,,,,,,,,,,,,
507,Please join the middle,Passenger information,0507.mp3,,,,,,,,,,,,,,
508,Please join the middle coach only,Passenger information,0508.mp3,,,,,,,,,,,,,,
509,Please join the middle coach only of this train,Passenger information,0509.mp3,,,,,,,,,,,,,,
511,Please join the middle two coaches of this train,Passenger information,0511.mp3,,,,,,,,,,,,,,
512,Please join the middle three coaches of this train,Passenger information,0512.mp3,,,,,,,,,,,,,,
513,Please join the middle four coaches of this train,Passenger information,0513.mp3,,,,,,,,,,,,,,
514,Please join the middle five coaches of this train,Passenger information,0514.mp3,,,,,,,,,,,,,,
515,Please join the middle six coaches of this train,Passenger information,0515.mp3,,,,,,,,,,,,,,
516,Please join the middle seven coaches of this train,Passenger information,0516.mp3,,,,,,,,,,,,,,
517,Please join the middle eight coaches of this train,Passenger information,0517.mp3,,,,,,,,,,,,,,
518,Please join the middle nine coaches of this train,Passenger information,0518.mp3,,,,,,,,,,,,,,
519,Please join the middle ten coaches of this train,Passenger information,0519.mp3,,,,,,,,,,,,,,
520,Please join the middle eleven coaches of this train,Passenger information,0520.mp3,,,,,,,,,,,,,,
521,Please join the middle twelve coaches of this train,Passenger information,0521.mp3,,,,,,,,,,,,,,
522,Please join the rear coach of this train,Passenger information,0522.mp3,,,,,,,,,,,,,,
523,Please join the rear coach only of this train,Passenger information,0523.mp3,,,,,,,,,,,,,,
524,Please join the rear two coaches of this train,Passenger information,0524.mp3,,,,,,,,,,,,,,
525,Please join the rear three coaches of this train,Passenger information,0525.mp3,,,,,,,,,,,,,,
526,Please join the rear four coaches of this train,Passenger information,0526.mp3,,,,,,,,,,,,,,
527,Please join the rear five coaches of this train,Passenger information,0527.mp3,,,,,,,,,,,,,,
528,Please join the rear six coaches of this train,Passenger information,0528.mp3,,,,,,,,,,,,,,hi
529,Please join the rear seven coaches of this train,Passenger information,0529.mp3,,,,,,,,,,,,,,
530,Please join the rear eight coaches of this train,Passenger information,0530.mp3,,,,,,,,,,,,,,
531,Please join the rear nine coaches of this train,Passenger information,0531.mp3,,,,,,,,,,,,,,
532,Please join the rear ten coaches of this train,Passenger information,0532.mp3,,,,,,,,,,,,,,
533,Please join the rear eleven coaches of this train,Passenger information,0533.mp3,,,,,,,,,,,,,,
534,Please join the rear twelve coaches of this train,Passenger information,0534.mp3,,,,,,,,,,,,,,
535,Megatrain accommodation can be found at the,Passenger information,0535.mp3,,,,,,,,,,,,,,
536,Front,Passenger information,0536.mp3,,,,,,,,,,,,,,
537,Middle,Passenger information,0537.mp3,,,,,,,,,,,,,,
538,Rear,Passenger information,0538.mp3,,,,,,,,,,,,,,
539,Of the train,Passenger information,0539.mp3,,,,,,,,,,,,,,
540,Megatrain accomodation can be found at the front of the train,Passenger information,0540.mp3,,,,,,,,,,,,,,
541,Megatrain accomodation can be found in the middle of the train,Passenger information,0541.mp3,,,,,,,,,,,,,,
542,Megatrain accomodation can be found at the rear of the train,Passenger information,0542.mp3,,,,,,,,,,,,,,
543,First class accommodation is available,Passenger information,0543.mp3,,,,,,,,,,,,,,
544,and can be found in the front of the train,Passenger information,0544.mp3,,,,,,,,,,,,,,
545,First class accommodation is available,Passenger information,0545.mp3,,,,,,,,,,,,,,
546,and can be found in the middle of the train,Passenger information,0546.mp3,,,,,,,,,,,,,,
547,First class accommodation is available,Passenger information,0547.mp3,,,,,,,,,,,,,,
548,and can be found in the rear of the train,Passenger information,0548.mp3,,,,,,,,,,,,,,
549,If you are travelling in First Class accommodation,Passenger information,0549.mp3,,,,,,,,,,,,,,
550,If you are travelling to this station,Passenger information,0550.mp3,,,,,,,,,,,,,,
551,"If you are travelling to this station, please wait on the platform",Passenger information,0551.mp3,,,,,,,,,,,,,,
552,"If you are travelling to these stations, please wait on the concourse",Passenger information,0552.mp3,,,,,,,,,,,,,,
553,"If you are travelling to these stations, please wait on the platform",Passenger information,0553.mp3,,,,,,,,,,,,,,
554,"If you are travelling to this station, please wait on the concourse",Passenger information,0554.mp3,,,,,,,,,,,,,,
555,"If you are travelling to this station, please wait on the platform",Passenger information,0555.mp3,,,,,,,,,,,,,,
556,"If you are travelling to these stations, please wait on the concourse",Passenger information,0556.mp3,,,,,,,,,,,,,,
557,"If you are travelling to these stations, please wait on the platform",Passenger information,0557.mp3,,,,,,,,,,,,,,
558,You are advised that cycles are not allowed on this train,Passenger information,0558.mp3,,,,,,,,,,,,,,
559,You are advised that cycles are not permitted on this train,Passenger information,0559.mp3,,,,,,,,,,,,,,
560,Cycles are not allowed on this train,Passenger information,0560.mp3,,,,,,,,,,,,,,
561,Cycles are not permitted on this train,Passenger information,0561.mp3,,,,,,,,,,,,,,
562,First class accommodation is available,Passenger information,0562.mp3,,,,,,,,,,,,,,
563,and can be found in the front and the middle of the train,Passenger information,0563.mp3,,,,,,,,,,,,,,
564,First class accommodation is available,Passenger information,0564.mp3,,,,,,,,,,,,,,
565,and can be found in the front and rear of the train,Passenger information,0565.mp3,,,,,,,,,,,,,,
566,First class accommodation is available,Passenger information,0566.mp3,,,,,,,,,,,,,,
567,and can be found in the middle and rear of the train,Passenger information,0567.mp3,,,,,,,,,,,,,,
568,You must ensure that you have a valid first class ticket,Passenger information,0568.mp3,,,,,,,,,,,,,,
569,Please wait on the concourse and listen for further announcements,Passenger information,0569.mp3,,,,,,,,,,,,,,
570,Listen for further announcements,Passenger information,0570.mp3,,,,,,,,,,,,,,
1162,This train is formed of,Passenger information,1162.mp3,,,,,,,,,,,,,,
1177,Please use all available doors when getting on the train.,Passenger information,1177.mp3,,,,,,,,,,,,,,
1210,There will be a special bus service in operation,Passenger information,1210.mp3,,,,,,,,,,,,,,
1375,has been cancelled,Passenger information,1375.mp3,,,,,,,,,,,,,,
1376,The next service to,Passenger information,1376.mp3,,,,,,,,,,,,,,
1389,The next bus service,Passenger information,1389.mp3,,,,,,,,,,,,,,
1492,please listen for further announcements,Passenger information,1492.mp3,,,,,,,,,,,,,,
1493,please note that cycles may not be carried on this train,Passenger information,1493.mp3,,,,,,,,,,,,,,
1494,please note that cycles cannot be carried on this train,Passenger information,1494.mp3,,,,,,,,,,,,,,
1495,please note that it is not possible to convey cycles,Passenger information,1495.mp3,,,,,,,,,,,,,,
1496,please note that it is not possible to convey cycles or large items of luggage,Passenger information,1496.mp3,,,,,,,,,,,,,,
1497,cannot be conveyed on this train,Passenger information,1497.mp3,,,,,,,,,,,,,,
1498,may not be conveyed on this train,Passenger information,1498.mp3,,,,,,,,,,,,,,
1499,we are sorry to announce,Passenger information,1499.mp3,,,,,,,,,,,,,,
1500,that pre-reserved seats,Passenger information,1500.mp3,,,,,,,,,,,,,,
1501,may not be available on this train,Passenger information,1501.mp3,,,,,,,,,,,,,,
1502,are not available on this service,Passenger information,1502.mp3,,,,,,,,,,,,,,
1503,please note that today this train is in reverse formation,Passenger information,1503.mp3,,,,,,,,,,,,,,
1504,please note that this train is in reverse formation today,Passenger information,1504.mp3,,,,,,,,,,,,,,
1505,First class accommodation is situated towards the rear,Passenger information,1505.mp3,,,,,,,,,,,,,,
1506,Standard class accommodation is towards the front,Passenger information,1506.mp3,,,,,,,,,,,,,,
