File,Transcription,Category,mp3 file,,,,,,,,,,,,,,
360,44,Time,0360.mp3,,,,,,,,,,,,,,
361,45,Time,0361.mp3,,,,,,,,,,,,,,
365,46,Time,0365.mp3,,,,,,,,,,,,,,
367,47,Time,0367.mp3,,,,,,,,,,,,,,
368,48,Time,0368.mp3,,,,,,,,,,,,,,
369,49,Time,0369.mp3,,,,,,,,,,,,,,
370,50,Time,0370.mp3,,,,,,,,,,,,,,
371,51,Time,0371.mp3,,,,,,,,,,,,,,
372,52,Time,0372.mp3,,,,,,,,,,,,,,
373,53,Time,0373.mp3,,,,,,,,,,,,,,
374,54,Time,0374.mp3,,,,,,,,,,,,,,
375,55,Time,0375.mp3,,,,,,,,,,,,,,
377,56,Time,0377.mp3,,,,,,,,,,,,,,
378,57,Time,0378.mp3,,,,,,,,,,,,,,
379,58,Time,0379.mp3,,,,,,,,,,,,,,
380,59,Time,0380.mp3,,,,,,,,,,,,,,
381,hundred hours,Time,0381.mp3,,,,,,,,,,,,,,
1303,o'clock,Time,1303.mp3,,,,,,,,,,,,,,
1304,1,Time,1304.mp3,,,,,,,,,,,,,,
1305,2,Time,1305.mp3,,,,,,,,,,,,,,
1306,3,Time,1306.mp3,,,,,,,,,,,,,,
1307,4,Time,1307.mp3,,,,,,,,,,,,,,
1308,5,Time,1308.mp3,,,,,,,,,,,,,,
1309,6,Time,1309.mp3,,,,,,,,,,,,,,
1310,7,Time,1310.mp3,,,,,,,,,,,,,,
1311,8,Time,1311.mp3,,,,,,,,,,,,,,
1312,9,Time,1312.mp3,,,,,,,,,,,,,,
1446,minutes.,Time,1446.mp3,,,,,,,,,,,,,,
177,This train is formed of 1 coach only,Train formation,0177.mp3,,,,,,,,,,,,,,
178,This train is formed of 2 coaches,Train formation,0178.mp3,,,,,,,,,,,,,,
179,This train is formed of 3 coaches,Train formation,0179.mp3,,,,,,,,,,,,,,
180,This train is formed of 4 coaches,Train formation,0180.mp3,,,,,,,,,,,,,,
181,This train is formed of 5 coaches,Train formation,0181.mp3,,,,,,,,,,,,,,
182,This train is formed of 6 coaches,Train formation,0182.mp3,,,,,,,,,,,,,,
183,This train is formed of 7 coaches,Train formation,0183.mp3,,,,,,,,,,,,,,
184,This train is formed of 8 coaches,Train formation,0184.mp3,,,,,,,,,,,,,,
185,This train is formed of 9 coaches,Train formation,0185.mp3,,,,,,,,,,,,,,
186,This train is formed of 10 coaches,Train formation,0186.mp3,,,,,,,,,,,,,,
187,This train is formed of 11 coaches,Train formation,0187.mp3,,,,,,,,,,,,,,
188,This train is formed of 12 coaches,Train formation,0188.mp3,,,,,,,,,,,,,,
1730,This train is formed of,Train formation,1730.mp3,,,,,,,,,,,,,,
1815,This train is formed of one coach only,Train formation,1815.mp3,,,,,,,,,,,,,,
4,South West Trains service to,Train operating company,0004.mp3,,,,,,,,,,,,,,
5,South West Trains service to,Train operating company,0005.mp3,,,,,,,,,,,,,,
7,Midland Main Line,Train operating company,0007.mp3,,,,,,,,,,,,,,
8,Midland Main Line service to ,Train operating company,0008.mp3,,,,,,,,,,,,,,
9,Midland Main Line service from,Train operating company,0009.mp3,,,,,,,,,,,,,,
32,ScotRail,Train operating company,0032.mp3,,,,,,,,,,,,,,
34,ScotRail service from,Train operating company,0034.mp3,,,,,,,,,,,,,,
95,ScotRail services to,Train operating company,0095.mp3,,,,,,,,,,,,,,
96,ScotRail service from,Train operating company,0096.mp3,,,,,,,,,,,,,,
198,Southern,Train operating company,0198.mp3,,,,,,,,,,,,,,
199,Southern service to,Train operating company,0199.mp3,,,,,,,,,,,,,,
200,Southern service from,Train operating company,0200.mp3,,,,,,,,,,,,,,
201,Southeastern Trains,Train operating company,0201.mp3,,,,,,,,,,,,,,
202,Southeastern Trains,Train operating company,0202.mp3,,,,,,,,,,,,,,
203,Southeastern Trains service to,Train operating company,0203.mp3,,,,,,,,,,,,,,
204,Southeastern Trains service from,Train operating company,0204.mp3,,,,,,,,,,,,,,
205,Southeastern,Train operating company,0205.mp3,,,,,,,,,,,,,,
206,Southeastern service to,Train operating company,0206.mp3,,,,,,,,,,,,,,
207,Southeastern service from,Train operating company,0207.mp3,,,,,,,,,,,,,,
213,Southern,Train operating company,0213.mp3,,,,,,,,,,,,,,
214,Southeastern,Train operating company,0214.mp3,,,,,,,,,,,,,,
215,First Great Western,Train operating company,0215.mp3,,,,,,,,,,,,,,
216,First Great Western service to,Train operating company,0216.mp3,,,,,,,,,,,,,,
217,First Great Western service from,Train operating company,0217.mp3,,,,,,,,,,,,,,
388,First Capital Connect,Train operating company,0388.mp3,,,,,,,,,,,,,,
454,The Grand Central,Train operating company,0454.mp3,,,,,,,,,,,,,,
455,The Grand Central,Train operating company,0455.mp3,,,,,,,,,,,,,,
456,The Grand Central service to,Train operating company,0456.mp3,,,,,,,,,,,,,,
457,The Grand Central service from,Train operating company,0457.mp3,,,,,,,,,,,,,,
458,London Overground,Train operating company,0458.mp3,,,,,,,,,,,,,,
459,London Overground,Train operating company,0459.mp3,,,,,,,,,,,,,,
460,London Overground service to,Train operating company,0460.mp3,,,,,,,,,,,,,,
461,London Overground service from,Train operating company,0461.mp3,,,,,,,,,,,,,,
462,Transport for London Overground,Train operating company,0462.mp3,,,,,,,,,,,,,,
463,Transport for London Overground,Train operating company,0463.mp3,,,,,,,,,,,,,,
464,Transport for London Overground service to,Train operating company,0464.mp3,,,,,,,,,,,,,,
465,Transport for London Overground service from,Train operating company,0465.mp3,,,,,,,,,,,,,,
484,Midland Mainline Turbostar,Train operating company,0484.mp3,,,,,,,,,,,,,,
485,GNER,Train operating company,0485.mp3,,,,,,,,,,,,,,
486,GNER,Train operating company,0486.mp3,,,,,,,,,,,,,,
573,East Midlands,Train operating company,0573.mp3,,,,,,,,,,,,,,
574,East Midlands,Train operating company,0574.mp3,,,,,,,,,,,,,,
575,East Midlands service to,Train operating company,0575.mp3,,,,,,,,,,,,,,
576,East Midlands service from,Train operating company,0576.mp3,,,,,,,,,,,,,,
647,...First Capital Connect....,Train operating company,0647.mp3,,,,,,,,,,,,,,
648,...First Capital Connect.,Train operating company,0648.mp3,,,,,,,,,,,,,,
649,First Capital Connect service to...,Train operating company,0649.mp3,,,,,,,,,,,,,,
650,First Capital Connect service from...,Train operating company,0650.mp3,,,,,,,,,,,,,,
653,...Grand Central...,Train operating company,0653.mp3,,,,,,,,,,,,,,
656,...Grand Central,Train operating company,0656.mp3,,,,,,,,,,,,,,
657,Grand Central service to...,Train operating company,0657.mp3,,,,,,,,,,,,,,
658,Grand Central service from...,Train operating company,0658.mp3,,,,,,,,,,,,,,
708,Virgin Trains East Coast service to...,Train operating company,0708.mp3,,,,,,,,,,,,,,
709,Virgin Trains East Coast service from...,Train operating company,0709.mp3,,,,,,,,,,,,,,
710,London North Eastern Railway service to...,Train operating company,0710.mp3,,,,,,,,,,,,,,
711,London North Eastern Railway service from...,Train operating company,0711.mp3,,,,,,,,,,,,,,
1386,Southeastern Trains,Train operating company,1386.mp3,,,,,,,,,,,,,,
1438,Midland Mainline Turbostar,Train operating company,1438.mp3,,,,,,,,,,,,,,
1515,South West Trains,Train operating company,1515.mp3,,,,,,,,,,,,,,
1535,First Great Western,Train operating company,1535.mp3,,,,,,,,,,,,,,
1550,Scotrail,Train operating company,1550.mp3,,,,,,,,,,,,,,
1551,Southeastern Trains,Train operating company,1551.mp3,,,,,,,,,,,,,,
1754,GNER,Train operating company,1754.mp3,,,,,,,,,,,,,,
1756,South West Trains,Train operating company,1756.mp3,,,,,,,,,,,,,,
1757,Virgin Trains,Train operating company,1757.mp3,,,,,,,,,,,,,,
1832,GNER,Train operating company,1832.mp3,,,,,,,,,,,,,,
1834,South West Trains,Train operating company,1834.mp3,,,,,,,,,,,,,,
1850,South West Trains service to,Train operating company,1850.mp3,,,,,,,,,,,,,,
1851,South West Trains service to,Train operating company,1851.mp3,,,,,,,,,,,,,,
1852,GNER service to,Train operating company,1852.mp3,,,,,,,,,,,,,,
1854,South West Trains service from,Train operating company,1854.mp3,,,,,,,,,,,,,,
1855,South West Trains service from,Train operating company,1855.mp3,,,,,,,,,,,,,,
1856,GNER service from,Train operating company,1856.mp3,,,,,,,,,,,,,,
1974,Midland Mainline Turbostar,Train operating company,1974.mp3,,,,,,,,,,,,,,
1975,Midland Mainline Turbostar service to,Train operating company,1975.mp3,,,,,,,,,,,,,,
1976,Midland Mainline Turbostar service from,Train operating company,1976.mp3,,,,,,,,,,,,,,
33,ScotRail service to,Train operating company ,0033.mp3,,,,,,,,,,,,,,
654,...adverse weather conditions...,Weather,0654.mp3,,,,,,,,,,,,,,
1014,Forecasted heavy snow ,Weather,1014.mp3,,,,,,,,,,,,,,
1015,Forecasted high winds,Weather,1015.mp3,,,,,,,,,,,,,,
1016,Forecasted severe weather,Weather,1016.mp3,,,,,,,,,,,,,,
1017,Forecasted slippery rails,Weather,1017.mp3,,,,,,,,,,,,,,
1018,Heavy rain flooding the railway,Weather,1018.mp3,,,,,,,,,,,,,,
1019,Heavy rain flooding the railway earlier today,Weather,1019.mp3,,,,,,,,,,,,,,
1020,Heavy snow,Weather,1020.mp3,,,,,,,,,,,,,,
1021,Heavy snow earlier in this train's journey,Weather,1021.mp3,,,,,,,,,,,,,,
1022,Heavy snow earlier today,Weather,1022.mp3,,,,,,,,,,,,,,
1023,Heavy snow over recent days,Weather,1023.mp3,,,,,,,,,,,,,,
1024,High winds,Weather,1024.mp3,,,,,,,,,,,,,,
1025,High winds earlier in this train's journey,Weather,1025.mp3,,,,,,,,,,,,,,
1026,High winds earlier today,Weather,1026.mp3,,,,,,,,,,,,,,
1029,Ice preventing this train getting electricity from the third rail,Weather,1029.mp3,,,,,,,,,,,,,,
1030,Ice preventing trains getting electricity from the third rail,Weather,1030.mp3,,,,,,,,,,,,,,
1034,Lightning damaging a station,Weather,1034.mp3,,,,,,,,,,,,,,
1035,Lightning damaging a train,Weather,1035.mp3,,,,,,,,,,,,,,
1036,Lightning damaging equipment,Weather,1036.mp3,,,,,,,,,,,,,,
1037,Lightning damaging the electricity supply,Weather,1037.mp3,,,,,,,,,,,,,,
1038,Lightning damaging the signalling system,Weather,1038.mp3,,,,,,,,,,,,,,
1039,Lightning damaging this train,Weather,1039.mp3,,,,,,,,,,,,,,
1062,Severe weather,Weather,1062.mp3,,,,,,,,,,,,,,
1063,Severe weather earlier,Weather,1063.mp3,,,,,,,,,,,,,,
1064,Severe weather earlier in this train's journey,Weather,1064.mp3,,,,,,,,,,,,,,
1065,Severe weather earlier today,Weather,1065.mp3,,,,,,,,,,,,,,
1066,Severe weather preventing train crew getting to work,Weather,1066.mp3,,,,,,,,,,,,,,
1114,Thick fog,Weather,1114.mp3,,,,,,,,,,,,,,
1115,"Thick fog, earlier in this train's journey",Weather,1115.mp3,,,,,,,,,,,,,,
1116,"Thick fog, earlier today",Weather,1116.mp3,,,,,,,,,,,,,,
